4827664	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Udabnopithecus Burchak-Abramovich & Gabashvili, 1947	Burchak-Abramovich & Gabashvili, 1947	Udabnopithecus	Udabnopithecus			genus		Bull. Mus. Géorgie 13A	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Udabnopithecus
4827073	c8227bb4-4143-443f-8cb2-51f9576aff14	5483			Dryopithecus Lartet, 1856	Lartet, 1856	Dryopithecus	Dryopithecus			genus		Lartet, E. 1856. Note sur un grand Singe fossile qui se rattache au groupe des Singes supérieures. Comptes Rendus Hebdomadaires des Séances de l'Académie des Sciences 43: 219-223.	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Dryopithecus
4827534	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Kamoyapithecus M.G.Leakey, Ungar & Walker, 1995	M.G.Leakey, Ungar & Walker, 1995	Kamoyapithecus	Kamoyapithecus			genus		J Hum Evol 28 (6), June	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Kamoyapithecus
8031796	7ddf754f-d193-4cc9-b351-99906754a03b	5219531	5707420		Simia gigantica Pearson, 1841	Pearson, 1841	Simia gigantica	Simia	gigantica		species			synonym			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
8958215	7ddf754f-d193-4cc9-b351-99906754a03b	5219531	5707420		Pithecus satyrus deliensis Selenka, 1896	Selenka, 1896	Pithecus satyrus deliensis	Pithecus	satyrus	deliensis	subspecies			synonym			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
9208504	7ddf754f-d193-4cc9-b351-99906754a03b	5219531	5707420		Pithecus satyrus abongensis Selenka, 1896	Selenka, 1896	Pithecus satyrus abongensis	Pithecus	satyrus	abongensis	subspecies			synonym			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
8847863	7ddf754f-d193-4cc9-b351-99906754a03b	5219531	5707420		Pithecus satyrus langkatensis Selenka, 1896	Selenka, 1896	Pithecus satyrus langkatensis	Pithecus	satyrus	langkatensis	subspecies			synonym			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
9547757	c33ce2f2-c3cc-43a5-a380-fe4526d63650	5219531	5707420	5707420	Pithecus satyrus abelii (Lesson, 1827)	(Lesson, 1827)	Pithecus satyrus abelii	Pithecus	satyrus	abelii	subspecies			synonym			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
9411750	c33ce2f2-c3cc-43a5-a380-fe4526d63650	5219531	5707420	5707420	Simia abelii (Lesson, 1827)	(Lesson, 1827)	Simia abelii	Simia	abelii		species			synonym			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
9355309	c33ce2f2-c3cc-43a5-a380-fe4526d63650	5219531	5707420	5707420	Simia satyrus abelii (Lesson, 1827)	(Lesson, 1827)	Simia satyrus abelii	Simia	satyrus	abelii	subspecies			synonym			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
8506876	c33ce2f2-c3cc-43a5-a380-fe4526d63650	5219532			Pongo pygmaeus kahlkei Schwartz et al., 1995	Schwartz et al., 1995	Pongo pygmaeus kahlkei	Pongo	pygmaeus	kahlkei	subspecies			doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
5707418	7ddf754f-d193-4cc9-b351-99906754a03b	5219532			Pongo pygmaeus wurmbii (Tiedemann, 1808)	(Tiedemann, 1808)	Pongo pygmaeus wurmbii	Pongo	pygmaeus	wurmbii	subspecies			accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
10227302	4cec8fef-f129-4966-89b7-4f8439aba058	5219532			BOLD:AAC3724						unranked			accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo
